TIME,APPLICATION,SHAREDSORT,LOCKLIST,PACKAGECACHE,PRIVATE
15:02:01,275968,2980160,136000,1856,81344
15:02:03,275776,2980160,136000,1856,81344
15:02:05,275392,2982208,136000,1856,81344
15:02:07,275392,2982208,136000,1856,81344
15:02:09,276224,2982208,136000,1856,81344
15:02:11,276800,2809088,136000,1856,81344
15:02:13,276800,2809088,136000,1856,81344
15:02:15,276800,2809088,136000,1856,81344
15:02:17,277824,2981888,136000,1856,81344
15:02:19,277824,2981888,136000,1856,81344
15:02:21,277632,2983936,136000,1856,81344
15:02:23,277632,2989056,136000,1856,81344
15:02:25,277632,2989056,136000,1856,81344
15:02:27,277632,2989056,136000,1856,81344
15:02:29,277632,2987008,136000,1856,81344
15:02:31,277440,2985984,136000,1856,81344
15:02:33,277248,3005440,136000,1856,81344
15:02:35,277248,3007488,136000,1856,81344
15:02:37,277248,3009536,136000,1856,81344
15:02:39,276928,2997248,136000,1856,81344
15:02:41,277568,2996224,136000,1856,81344
15:02:43,277696,2996224,136000,1856,80640
15:02:45,277696,3102656,136000,1856,80640
15:02:47,277696,2824576,136000,1856,80640
15:02:49,279104,2998592,136000,1856,80640
15:02:51,278912,3000640,136000,1856,80640
15:02:53,278720,2999616,136000,1856,80640
15:02:55,278336,2997568,136000,1856,80640
15:02:57,279040,2997568,136000,1856,80640
15:02:59,279552,2997568,136000,1856,80640
15:03:01,280064,2997568,136000,1856,80640
15:03:03,279872,3004736,136000,1856,80640
15:03:05,281344,3005760,136000,1856,80640
15:03:07,281152,3005760,136000,1856,80640
15:03:09,281088,3004736,136000,1856,80640
15:03:11,281088,3003712,136000,1856,80640
15:03:13,281856,3001664,136000,1856,80640
15:03:15,281856,3109120,136000,1856,80640
15:03:17,281856,2827648,136000,1856,80640
15:03:20,281856,3534912,136000,1856,80640
15:03:21,282368,3000640,136000,1856,80640
15:03:24,282176,3001664,136000,1856,80640
15:03:26,281984,3011904,136000,1856,80640
15:03:28,281984,3008832,136000,1856,80640
15:03:30,281984,3007808,136000,1856,80640
15:03:32,282688,3005760,136000,1856,80640
15:03:34,283392,3005760,136000,1856,80640
15:03:36,283392,3005760,136000,1856,80640
15:03:38,283200,3005760,136000,1856,80640
15:03:40,282816,3005760,136000,1856,80640
15:03:42,283328,3005760,136000,1856,80640
15:03:44,283328,3005760,136000,1856,80640
15:03:46,283136,3017024,136000,1856,80896
15:03:48,283136,2844928,136000,1856,80640
